week_start_date,district,average_temperature,average_rainfall
2017-11-27,Batticaloa,25.53,19.23
2017-12-04,Batticaloa,25.85,2.79
2017-12-11,Batticaloa,26.16,4.74
2017-12-18,Batticaloa,26.06,4.49
2017-12-25,Batticaloa,25.78,2.7
2018-01-01,Batticaloa,25.02,0.04
2018-01-08,Batticaloa,25.21,4.34
2018-01-15,Batticaloa,25.0,0.26
2018-01-22,Batticaloa,25.16,0.33
2018-01-29,Batticaloa,25.4,2.3
2018-02-05,Batticaloa,25.66,2.0
2018-02-12,Batticaloa,25.96,1.66
2018-02-19,Batticaloa,25.69,3.23
2018-02-26,Batticaloa,25.99,10.46
2018-03-05,Batticaloa,26.36,4.36
2018-03-12,Batticaloa,26.87,5.63
2018-03-19,Batticaloa,26.87,0.5
2018-03-26,Batticaloa,27.51,2.86
2018-04-02,Batticaloa,27.27,3.51
2018-04-09,Batticaloa,27.27,5.49
2018-04-16,Batticaloa,28.02,0.86
2018-04-23,Batticaloa,28.3,2.03
2018-04-30,Batticaloa,28.76,1.97
2018-05-07,Batticaloa,28.22,4.29
2018-05-14,Batticaloa,27.44,9.56
2018-05-21,Batticaloa,27.66,7.67
2018-05-28,Batticaloa,29.38,3.7
2018-06-04,Batticaloa,29.24,2.43
2018-06-11,Batticaloa,29.94,1.11
2018-06-18,Batticaloa,30.34,0.4
2018-06-25,Batticaloa,30.54,2.69
2018-07-02,Batticaloa,29.59,1.1
2018-07-09,Batticaloa,30.9,0.4
2018-07-16,Batticaloa,31.72,0.06
2018-07-23,Batticaloa,30.19,1.59
2018-07-30,Batticaloa,30.73,2.11
2018-08-06,Batticaloa,31.21,0.24
2018-08-13,Batticaloa,30.38,0.5
2018-08-20,Batticaloa,30.07,1.31
2018-08-27,Batticaloa,29.9,1.17
2018-09-03,Batticaloa,29.99,0.01
2018-09-10,Batticaloa,29.39,0.36
2018-09-17,Batticaloa,30.31,3.11
2018-09-24,Batticaloa,27.33,7.0
2018-10-01,Batticaloa,26.97,8.89
2018-10-08,Batticaloa,27.47,6.53
2018-10-15,Batticaloa,26.68,7.77
2018-10-22,Batticaloa,26.26,11.84
2018-10-29,Batticaloa,26.37,11.0
2018-11-05,Batticaloa,25.73,21.84
2018-11-12,Batticaloa,26.85,2.46
2018-11-19,Batticaloa,26.21,9.56
2018-11-26,Batticaloa,26.26,5.24
2018-12-03,Batticaloa,26.11,8.67
2018-12-10,Batticaloa,25.73,1.3
2018-12-17,Batticaloa,25.3,4.69
2018-12-24,Batticaloa,25.67,2.39
2018-12-31,Batticaloa,25.69,1.37
2019-01-07,Batticaloa,25.71,5.84
2019-01-14,Batticaloa,25.13,5.49
2019-01-21,Batticaloa,25.74,1.74
2019-01-28,Batticaloa,25.76,2.9
2019-02-04,Batticaloa,26.16,7.47
2019-02-11,Batticaloa,26.74,3.44
2019-02-18,Batticaloa,26.95,0.56
2019-02-25,Batticaloa,27.09,1.99
2019-03-04,Batticaloa,27.81,0.41
2019-03-11,Batticaloa,27.73,0.76
2019-03-18,Batticaloa,27.89,0.93
2019-03-25,Batticaloa,27.82,0.07
2019-04-01,Batticaloa,28.76,0.04
2019-04-08,Batticaloa,29.21,0.96
2019-04-15,Batticaloa,28.99,4.1
2019-04-22,Batticaloa,29.39,1.36
2019-04-29,Batticaloa,30.09,0.57
2019-05-06,Batticaloa,30.24,0.21
2019-05-13,Batticaloa,30.26,1.34
2019-05-20,Batticaloa,29.84,1.2
2019-05-27,Batticaloa,30.56,0.27
2019-06-03,Batticaloa,29.98,3.39
2019-06-10,Batticaloa,31.31,1.44
2019-06-17,Batticaloa,32.19,0.07
2019-06-24,Batticaloa,31.15,0.41
2019-07-01,Batticaloa,31.1,0.47
2019-07-08,Batticaloa,29.74,2.27
2019-07-15,Batticaloa,30.89,0.87
2019-07-22,Batticaloa,30.05,1.06
2019-07-29,Batticaloa,30.3,0.59
2019-08-05,Batticaloa,31.55,1.1
2019-08-12,Batticaloa,30.41,9.01
2019-08-19,Batticaloa,28.81,1.16
2019-08-26,Batticaloa,30.09,1.83
2019-09-02,Batticaloa,29.94,1.11
2019-09-09,Batticaloa,29.19,8.99
2019-09-16,Batticaloa,27.7,5.57
2019-09-23,Batticaloa,26.81,5.8
2019-09-30,Batticaloa,26.77,5.19
2019-10-07,Batticaloa,26.8,4.01
2019-10-14,Batticaloa,26.6,19.4
2019-10-21,Batticaloa,26.05,20.77
2019-10-28,Batticaloa,26.22,14.01
2019-11-04,Batticaloa,27.04,1.64
2019-11-11,Batticaloa,26.94,3.41
2019-11-18,Batticaloa,26.54,10.63
2019-11-25,Batticaloa,26.33,15.5
2019-12-02,Batticaloa,26.22,11.49
2019-12-09,Batticaloa,25.88,16.34
2019-12-16,Batticaloa,25.98,12.86
2019-12-23,Batticaloa,26.23,1.99
2019-12-30,Batticaloa,26.71,2.13
2020-01-06,Batticaloa,26.34,1.94
2020-01-13,Batticaloa,25.82,1.66
2020-01-20,Batticaloa,26.71,3.59
2020-01-27,Batticaloa,26.18,0.03
2020-02-03,Batticaloa,26.49,1.47
2020-02-10,Batticaloa,26.89,2.21
2020-02-17,Batticaloa,26.81,2.01
2020-02-24,Batticaloa,27.16,1.63
2020-03-02,Batticaloa,27.31,0.11
2020-03-09,Batticaloa,28.06,0.07
2020-03-16,Batticaloa,27.9,1.29
2020-03-23,Batticaloa,28.16,0.24
2020-03-30,Batticaloa,28.54,0.84
2020-04-06,Batticaloa,29.14,0.7
2020-04-13,Batticaloa,28.35,3.17
2020-04-20,Batticaloa,29.06,1.73
2020-04-27,Batticaloa,29.29,1.54
2020-05-04,Batticaloa,28.87,3.66
2020-05-11,Batticaloa,28.75,9.87
2020-05-18,Batticaloa,30.61,0.51
2020-05-25,Batticaloa,29.56,2.2
2020-06-01,Batticaloa,29.98,2.01
2020-06-08,Batticaloa,31.44,1.19
2020-06-15,Batticaloa,31.34,1.34
2020-06-22,Batticaloa,29.04,3.69
2020-06-29,Batticaloa,30.54,1.09
2020-07-06,Batticaloa,29.59,4.99
2020-07-13,Batticaloa,29.71,1.83
2020-07-20,Batticaloa,28.37,3.01
2020-07-27,Batticaloa,29.41,1.43
2020-08-03,Batticaloa,30.57,0.53
2020-08-10,Batticaloa,30.9,0.31
2020-08-17,Batticaloa,29.76,0.37
2020-08-24,Batticaloa,29.81,0.43
2020-08-31,Batticaloa,28.26,19.04
2020-09-07,Batticaloa,28.66,1.84
2020-09-14,Batticaloa,29.53,1.5
2020-09-21,Batticaloa,28.78,4.5
2020-09-28,Batticaloa,28.91,2.79
2020-10-05,Batticaloa,29.19,0.5
2020-10-12,Batticaloa,30.73,1.0
2020-10-19,Batticaloa,29.64,3.31
2020-10-26,Batticaloa,27.66,11.24
2020-11-02,Batticaloa,26.94,6.87
2020-11-09,Batticaloa,26.66,9.03
2020-11-16,Batticaloa,26.5,8.43
2020-11-23,Batticaloa,26.48,2.66
2020-11-30,Batticaloa,26.54,9.69
2020-12-07,Batticaloa,26.13,2.03
2020-12-14,Batticaloa,25.54,9.86
2020-12-21,Batticaloa,25.04,23.3
2020-12-28,Batticaloa,25.72,7.64
2021-01-04,Batticaloa,25.64,13.01
2021-01-11,Batticaloa,25.71,11.33
2021-01-18,Batticaloa,25.83,3.06
2021-01-25,Batticaloa,25.78,5.77
2021-02-01,Batticaloa,25.85,3.93
2021-02-08,Batticaloa,25.23,1.84
2021-02-15,Batticaloa,25.79,1.4
2021-02-22,Batticaloa,26.66,1.5
2021-03-01,Batticaloa,27.09,1.31
2021-03-08,Batticaloa,26.71,4.24
2021-03-15,Batticaloa,26.85,2.44
2021-03-22,Batticaloa,27.26,3.73
2021-03-29,Batticaloa,28.49,0.07
2021-04-05,Batticaloa,28.5,1.3
2021-04-12,Batticaloa,27.55,7.3
2021-04-19,Batticaloa,28.45,0.83
2021-04-26,Batticaloa,28.79,3.66
2021-05-03,Batticaloa,27.9,8.39
2021-05-10,Batticaloa,28.88,4.49
2021-05-17,Batticaloa,29.19,3.0
2021-05-24,Batticaloa,30.36,1.96
2021-05-31,Batticaloa,29.49,9.11
2021-06-07,Batticaloa,29.36,3.0
2021-06-14,Batticaloa,30.91,0.06
2021-06-21,Batticaloa,30.76,1.91
2021-06-28,Batticaloa,29.49,1.37
2021-07-05,Batticaloa,28.91,3.14
2021-07-12,Batticaloa,30.0,6.49
2021-07-19,Batticaloa,31.29,0.71
2021-07-26,Batticaloa,30.81,0.81
2021-08-02,Batticaloa,30.99,3.76
2021-08-09,Batticaloa,29.63,4.27
2021-08-16,Batticaloa,28.88,2.99
2021-08-23,Batticaloa,29.06,1.86
2021-08-30,Batticaloa,29.28,3.51
2021-09-06,Batticaloa,30.37,0.83
2021-09-13,Batticaloa,29.8,3.29
2021-09-20,Batticaloa,28.67,7.47
2021-09-27,Batticaloa,28.14,5.91
2021-10-04,Batticaloa,27.95,3.51
2021-10-11,Batticaloa,29.43,0.54
2021-10-18,Batticaloa,27.38,10.37
2021-10-25,Batticaloa,26.54,8.96
2021-11-01,Batticaloa,26.51,13.26
2021-11-08,Batticaloa,26.52,9.79
2021-11-15,Batticaloa,26.83,7.6
2021-11-22,Batticaloa,25.93,14.31
2021-11-29,Batticaloa,26.21,2.44
2021-12-06,Batticaloa,26.51,3.56
2021-12-13,Batticaloa,25.83,6.77
2021-12-20,Batticaloa,25.54,1.73
2021-12-27,Batticaloa,25.66,9.03
2022-01-03,Batticaloa,25.58,9.59
2022-01-10,Batticaloa,25.79,3.56
2022-01-17,Batticaloa,25.17,1.37
2022-01-24,Batticaloa,25.38,2.53
2022-01-31,Batticaloa,25.66,1.1
2022-02-07,Batticaloa,25.58,12.66
2022-02-14,Batticaloa,25.51,1.86
2022-02-21,Batticaloa,26.16,2.47
2022-02-28,Batticaloa,26.19,3.7
2022-03-07,Batticaloa,26.62,2.17
2022-03-14,Batticaloa,27.15,0.93
2022-03-21,Batticaloa,28.24,0.8
2022-03-28,Batticaloa,28.47,2.47
2022-04-04,Batticaloa,27.06,9.96
2022-04-11,Batticaloa,27.71,4.19
2022-04-18,Batticaloa,27.59,5.44
2022-04-25,Batticaloa,28.29,4.1
2022-05-02,Batticaloa,29.72,1.3
2022-05-09,Batticaloa,30.15,3.17
2022-05-16,Batticaloa,29.92,1.29
2022-05-23,Batticaloa,29.28,3.3
2022-05-30,Batticaloa,29.51,1.63
2022-06-06,Batticaloa,29.9,1.36
2022-06-13,Batticaloa,28.17,6.04
2022-06-20,Batticaloa,29.11,1.21
2022-06-27,Batticaloa,30.38,2.63
2022-07-04,Batticaloa,30.56,0.49
2022-07-11,Batticaloa,30.89,0.2
2022-07-18,Batticaloa,29.21,1.66
2022-07-25,Batticaloa,26.96,10.96
2022-08-01,Batticaloa,28.05,3.26
2022-08-08,Batticaloa,29.45,0.31
2022-08-15,Batticaloa,29.34,2.14
2022-08-22,Batticaloa,29.01,6.99
2022-08-29,Batticaloa,27.3,13.53
2022-09-05,Batticaloa,28.49,3.56
2022-09-12,Batticaloa,28.2,0.57
2022-09-19,Batticaloa,29.61,1.5
2022-09-26,Batticaloa,28.99,1.84
2022-10-03,Batticaloa,28.48,8.74
2022-10-10,Batticaloa,26.79,8.47
2022-10-17,Batticaloa,26.89,6.5
2022-10-24,Batticaloa,26.23,12.79
2022-10-31,Batticaloa,26.01,20.84
2022-11-07,Batticaloa,25.84,12.56
2022-11-14,Batticaloa,25.64,2.43
2022-11-21,Batticaloa,26.35,0.41
2022-11-28,Batticaloa,26.11,8.13
2022-12-05,Batticaloa,24.99,6.93
2022-12-12,Batticaloa,25.58,6.59
2022-12-19,Batticaloa,25.04,14.8
2022-12-26,Batticaloa,25.63,0.81
2023-01-02,Batticaloa,25.43,7.39
2023-01-09,Batticaloa,24.64,0.26
2023-01-16,Batticaloa,25.63,11.64
2023-01-23,Batticaloa,25.17,3.2
2023-01-30,Batticaloa,25.42,11.64
2023-02-06,Batticaloa,25.54,2.19
2023-02-13,Batticaloa,25.25,1.96
2023-02-20,Batticaloa,25.86,1.43
2023-02-27,Batticaloa,25.94,12.87
2023-03-06,Batticaloa,26.4,2.86
2023-03-13,Batticaloa,26.83,2.69
2023-03-20,Batticaloa,27.27,1.74
2023-03-27,Batticaloa,27.69,0.46
2023-04-03,Batticaloa,27.88,0.7
2023-04-10,Batticaloa,29.03,0.39
2023-04-17,Batticaloa,29.37,2.7
2023-04-24,Batticaloa,27.71,7.3
2023-05-01,Batticaloa,27.41,12.56
2023-05-08,Batticaloa,28.56,2.93
2023-05-15,Batticaloa,29.16,1.7
2023-05-22,Batticaloa,29.71,0.19
2023-05-29,Batticaloa,29.99,1.13
2023-06-05,Batticaloa,31.2,1.14
2023-06-12,Batticaloa,30.83,1.59
2023-06-19,Batticaloa,30.11,2.09
2023-06-26,Batticaloa,29.93,5.7
2023-07-03,Batticaloa,30.03,0.99
2023-07-10,Batticaloa,30.24,1.8
2023-07-17,Batticaloa,31.32,0.51
2023-07-24,Batticaloa,30.93,0.9
2023-07-31,Batticaloa,30.64,0.26
2023-08-07,Batticaloa,29.96,0.91
2023-08-14,Batticaloa,29.66,0.49
2023-08-21,Batticaloa,29.99,1.86
2023-08-28,Batticaloa,28.82,7.0
2023-09-04,Batticaloa,29.21,3.17
2023-09-11,Batticaloa,29.11,12.87
2023-09-18,Batticaloa,27.6,7.94
2023-09-25,Batticaloa,28.1,14.49
2023-10-02,Batticaloa,27.68,13.1
2023-10-09,Batticaloa,26.82,16.46
2023-10-16,Batticaloa,26.31,30.69
2023-10-23,Batticaloa,26.84,1.89
2023-10-30,Batticaloa,26.36,12.04
2023-11-06,Batticaloa,26.21,13.5
2023-11-13,Batticaloa,26.54,20.61
2023-11-20,Batticaloa,26.5,12.5
2023-11-27,Batticaloa,26.07,19.91
2023-12-04,Batticaloa,26.62,8.66
2023-12-11,Batticaloa,26.26,22.67
2023-12-18,Batticaloa,26.54,7.8
2023-12-25,Batticaloa,26.32,12.1
2024-01-01,Batticaloa,26.24,6.4
2024-01-08,Batticaloa,26.29,15.0
2024-01-15,Batticaloa,25.8,2.37
2024-01-22,Batticaloa,26.36,0.97
2024-01-29,Batticaloa,26.29,4.56
2024-02-05,Batticaloa,26.88,0.84
2024-02-12,Batticaloa,27.48,2.43
2024-02-19,Batticaloa,27.66,0.29
2024-02-26,Batticaloa,27.71,1.86
2024-03-04,Batticaloa,27.29,0.01
2024-03-11,Batticaloa,28.14,0.03
2024-03-18,Batticaloa,27.43,3.04
2024-03-25,Batticaloa,27.69,4.83
2024-04-01,Batticaloa,29.39,0.31
2024-04-08,Batticaloa,28.24,8.56
2024-04-15,Batticaloa,28.47,1.97
2024-04-22,Batticaloa,29.55,0.17
2024-04-29,Batticaloa,30.69,0.89
2024-05-06,Batticaloa,30.06,5.03
2024-05-13,Batticaloa,27.96,20.47
2024-05-20,Batticaloa,29.47,1.2
2024-05-27,Batticaloa,29.86,2.74
2024-06-03,Batticaloa,28.86,2.14
2024-06-10,Batticaloa,29.75,1.36
2024-06-17,Batticaloa,30.05,2.64
2024-06-24,Batticaloa,30.65,0.39
2024-07-01,Batticaloa,28.96,4.26
2024-07-08,Batticaloa,29.7,1.54
2024-07-15,Batticaloa,30.53,0.3
2024-07-22,Batticaloa,31.71,0.34
2024-07-29,Batticaloa,30.74,1.36
2024-08-05,Batticaloa,28.75,7.37
2024-08-12,Batticaloa,28.28,5.96
2024-08-19,Batticaloa,28.46,3.43
2024-08-26,Batticaloa,29.32,1.4
2024-09-02,Batticaloa,29.83,1.79
2024-09-09,Batticaloa,30.39,0.9
2024-09-16,Batticaloa,30.83,1.23
2024-09-23,Batticaloa,29.32,2.33
2024-09-30,Batticaloa,28.45,4.17
2024-10-07,Batticaloa,26.61,20.17
2024-10-14,Batticaloa,27.51,4.4
2024-10-21,Batticaloa,26.86,14.71
2024-10-28,Batticaloa,26.69,11.99
2024-11-04,Batticaloa,26.38,6.73
2024-11-11,Batticaloa,27.12,8.46
2024-11-18,Batticaloa,26.41,16.56
2024-11-25,Batticaloa,26.12,41.26
2024-12-02,Batticaloa,26.51,0.77
2024-12-09,Batticaloa,26.37,7.47
2024-12-16,Batticaloa,26.38,14.8
2024-12-23,Batticaloa,26.31,2.33
2024-12-30,Batticaloa,25.94,14.91
2025-01-06,Batticaloa,25.59,12.17
2025-01-13,Batticaloa,25.49,24.36
2025-01-20,Batticaloa,26.11,8.3
2025-01-27,Batticaloa,26.36,5.86
2025-02-03,Batticaloa,26.2,0.86
2025-02-10,Batticaloa,26.04,0.76
2025-02-17,Batticaloa,26.76,0.13
2025-02-24,Batticaloa,26.52,16.81
2025-03-03,Batticaloa,26.52,0.07
2025-03-10,Batticaloa,26.81,10.81
2025-03-17,Batticaloa,27.93,2.04
2025-03-24,Batticaloa,27.47,2.14
2025-03-31,Batticaloa,27.79,11.77
2025-04-07,Batticaloa,28.26,6.63
2025-04-14,Batticaloa,28.59,3.34
2025-04-21,Batticaloa,28.62,5.19
2025-04-28,Batticaloa,28.36,7.13
2025-05-05,Batticaloa,29.29,2.3
2025-05-12,Batticaloa,29.59,6.66
2025-05-19,Batticaloa,29.77,1.41
2025-05-26,Batticaloa,30.54,1.11
2025-06-02,Batticaloa,29.89,1.81
2025-06-09,Batticaloa,30.48,1.4
2025-06-16,Batticaloa,30.19,2.67
2025-06-23,Batticaloa,30.64,1.49
2025-06-30,Batticaloa,31.21,0.43
2025-07-07,Batticaloa,31.01,0.57
2025-07-14,Batticaloa,30.52,1.96
2025-07-21,Batticaloa,30.19,0.61
2025-07-28,Batticaloa,29.6,8.09
2025-08-04,Batticaloa,28.81,5.56
2025-08-11,Batticaloa,29.66,0.43
2025-08-18,Batticaloa,29.52,0.51
2025-08-25,Batticaloa,30.31,0.79
2025-09-01,Batticaloa,30.26,2.16
2025-09-08,Batticaloa,29.06,3.86
2025-09-15,Batticaloa,29.04,8.21
2025-09-22,Batticaloa,29.89,3.31
2025-09-29,Batticaloa,29.74,4.66
2025-10-06,Batticaloa,28.24,4.81
2025-10-13,Batticaloa,27.98,14.7
2025-10-20,Batticaloa,27.61,18.27
2025-10-27,Batticaloa,28.59,0.21
2025-11-03,Batticaloa,28.22,3.33
2025-11-10,Batticaloa,26.69,19.71
2025-11-17,Batticaloa,26.49,16.93
2025-11-24,Batticaloa,25.44,44.23
2025-12-01,Batticaloa,26.41,5.97
2025-12-08,Batticaloa,25.69,15.53
2025-12-15,Batticaloa,25.6,14.36
2025-12-22,Batticaloa,25.78,2.99
2025-12-29,Batticaloa,25.96,11.47
2026-01-05,Batticaloa,25.47,14.46
2026-01-12,Batticaloa,25.43,4.6
2026-01-19,Batticaloa,24.69,1.06
2026-01-26,Batticaloa,25.51,6.53
2026-02-02,Batticaloa,26.26,7.01
2026-02-09,Batticaloa,25.29,5.63
2026-02-16,Batticaloa,25.51,22.0
2026-02-23,Batticaloa,26.47,0.36
2026-03-02,Batticaloa,26.05,1.17
2026-03-09,Batticaloa,26.75,1.57
2026-03-16,Batticaloa,27.69,3.03
2026-03-23,Batticaloa,27.95,0.29
2026-03-30,Batticaloa,27.95,5.16
2026-04-06,Batticaloa,28.87,1.19
2026-04-13,Batticaloa,29.1,2.77
2026-04-20,Batticaloa,28.8,3.23
2026-04-27,Batticaloa,29.51,4.06
2026-05-04,Batticaloa,28.64,10.69
2026-05-11,Batticaloa,28.82,10.61
2026-05-18,Batticaloa,30.38,1.19
2026-05-25,Batticaloa,30.41,1.0
2026-06-01,Batticaloa,30.74,1.1
2026-06-08,Batticaloa,30.44,3.7
2026-06-15,Batticaloa,29.99,1.33
2026-06-22,Batticaloa,30.37,4.37
2026-06-29,Batticaloa,31.18,0.41
2026-07-06,Batticaloa,31.0,1.37
2026-07-13,Batticaloa,30.29,0.99
2026-07-20,Batticaloa,30.46,0.61
2026-07-27,Batticaloa,31.14,0.62
2013-12-30,Colombo,26.72,0.0
2014-01-06,Colombo,26.64,3.81
2014-01-13,Colombo,26.86,1.69
2014-01-20,Colombo,27.69,0.0
2014-01-27,Colombo,27.83,1.8
2014-02-03,Colombo,27.65,0.0
2014-02-10,Colombo,27.68,0.03
2014-02-17,Colombo,28.96,1.04
2014-02-24,Colombo,29.16,0.64
2014-03-03,Colombo,28.99,2.56
2014-03-10,Colombo,29.46,0.17
2014-03-17,Colombo,28.51,6.5
2014-03-24,Colombo,28.69,0.29
2014-03-31,Colombo,28.59,11.54
2014-04-07,Colombo,27.77,2.34
2014-04-14,Colombo,27.72,2.37
2014-04-21,Colombo,27.7,14.5
2014-04-28,Colombo,27.19,11.91
2014-05-05,Colombo,27.13,13.66
2014-05-12,Colombo,28.02,2.24
2014-05-19,Colombo,27.65,4.41
2014-05-26,Colombo,27.31,5.96
2014-06-02,Colombo,27.55,7.2
2014-06-09,Colombo,27.63,8.27
2014-06-16,Colombo,27.49,3.74
2014-06-23,Colombo,27.27,3.69
2014-06-30,Colombo,27.19,6.3
2014-07-07,Colombo,27.08,5.09
2014-07-14,Colombo,27.0,2.84
2014-07-21,Colombo,26.98,6.13
2014-07-28,Colombo,26.7,8.2
2014-08-04,Colombo,26.67,7.2
2014-08-11,Colombo,26.29,12.36
2014-08-18,Colombo,26.21,9.26
2014-08-25,Colombo,26.92,1.77
2014-09-01,Colombo,26.1,11.43
2014-09-08,Colombo,26.41,7.49
2014-09-15,Colombo,26.94,4.89
2014-09-22,Colombo,26.61,7.3
2014-09-29,Colombo,26.56,13.1
2014-10-06,Colombo,26.73,11.04
2014-10-13,Colombo,26.41,25.8
2014-10-20,Colombo,26.69,14.03
2014-10-27,Colombo,26.2,10.56
2014-11-03,Colombo,26.17,8.79
2014-11-10,Colombo,26.63,7.44
2014-11-17,Colombo,26.36,16.8
2014-11-24,Colombo,25.44,8.84
2014-12-01,Colombo,26.31,3.14
2014-12-08,Colombo,26.46,11.79
2014-12-15,Colombo,26.04,21.13
2014-12-22,Colombo,24.24,30.56
2014-12-29,Colombo,25.85,0.93
2015-01-05,Colombo,26.01,0.13
2015-01-12,Colombo,26.62,0.46
2015-01-19,Colombo,27.49,0.01
2015-01-26,Colombo,27.83,2.39
2015-02-02,Colombo,27.94,1.33
2015-02-09,Colombo,27.35,4.4
2015-02-16,Colombo,27.01,0.0
2015-02-23,Colombo,27.74,4.64
2015-03-02,Colombo,28.04,1.37
2015-03-09,Colombo,27.94,9.04
2015-03-16,Colombo,27.75,0.44
2015-03-23,Colombo,28.72,8.47
2015-03-30,Colombo,27.71,11.0
2015-04-06,Colombo,27.74,7.17
2015-04-13,Colombo,27.56,4.64
2015-04-20,Colombo,27.26,13.64
2015-04-27,Colombo,27.76,4.7
2015-05-04,Colombo,27.42,11.53
2015-05-11,Colombo,27.35,7.34
2015-05-18,Colombo,27.56,7.8
2015-05-25,Colombo,27.85,6.07
2015-06-01,Colombo,27.26,7.7
2015-06-08,Colombo,27.35,3.94
2015-06-15,Colombo,27.32,8.49
2015-06-22,Colombo,27.33,9.99
2015-06-29,Colombo,27.09,8.23
2015-07-06,Colombo,27.36,8.81
2015-07-13,Colombo,27.11,6.19
2015-07-20,Colombo,26.54,8.96
2015-07-27,Colombo,26.84,1.84
2015-08-03,Colombo,26.98,5.7
2015-08-10,Colombo,27.31,4.47
2015-08-17,Colombo,27.24,4.56
2015-08-24,Colombo,26.54,5.86
2015-08-31,Colombo,26.9,4.64
2015-09-07,Colombo,26.78,7.56
2015-09-14,Colombo,26.81,11.66
2015-09-21,Colombo,26.64,11.97
2015-09-28,Colombo,26.33,10.94
2015-10-05,Colombo,26.83,6.09
2015-10-12,Colombo,27.12,37.29
2015-10-19,Colombo,26.69,34.84
2015-10-26,Colombo,26.04,16.24
2015-11-02,Colombo,26.57,12.11
2015-11-09,Colombo,25.86,16.7
2015-11-16,Colombo,26.76,9.37
2015-11-23,Colombo,26.86,5.4
2015-11-30,Colombo,26.41,12.17
2015-12-07,Colombo,26.71,15.89
2015-12-14,Colombo,26.45,11.57
2015-12-21,Colombo,26.92,0.1
2015-12-28,Colombo,27.45,2.4
2016-01-04,Colombo,27.6,0.9
2016-01-11,Colombo,27.19,0.0
2016-01-18,Colombo,28.16,0.94
2016-01-25,Colombo,28.12,0.4
2016-02-01,Colombo,28.49,0.0
2016-02-08,Colombo,29.34,0.2
2016-02-15,Colombo,28.29,3.83
2016-02-22,Colombo,28.78,0.93
2016-02-29,Colombo,29.49,1.91
2016-03-07,Colombo,28.92,1.36
2016-03-14,Colombo,29.64,0.59
2016-03-21,Colombo,30.08,0.57
2016-03-28,Colombo,29.38,2.66
2016-04-04,Colombo,29.61,3.34
2016-04-11,Colombo,29.71,2.31
2016-04-18,Colombo,29.45,3.16
2016-04-25,Colombo,29.62,7.36
2016-05-02,Colombo,28.54,5.1
2016-05-09,Colombo,27.25,55.2
2016-05-16,Colombo,27.56,31.36
2016-05-23,Colombo,27.4,12.21
2016-05-30,Colombo,27.33,9.86
2016-06-06,Colombo,27.26,11.51
2016-06-13,Colombo,27.44,7.0
2016-06-20,Colombo,27.25,6.49
2016-06-27,Colombo,27.29,3.27
2016-07-04,Colombo,27.38,4.84
2016-07-11,Colombo,26.76,4.51
2016-07-18,Colombo,26.72,4.16
2016-07-25,Colombo,26.39,10.76
2016-08-01,Colombo,27.27,1.5
2016-08-08,Colombo,27.19,2.59
2016-08-15,Colombo,26.98,3.14
2016-08-22,Colombo,26.67,7.29
2016-08-29,Colombo,26.18,7.91
2016-09-05,Colombo,26.64,1.47
2016-09-12,Colombo,26.77,5.81
2016-09-19,Colombo,26.98,2.8
2016-09-26,Colombo,26.91,3.34
2016-10-03,Colombo,27.01,1.27
2016-10-10,Colombo,27.33,4.14
2016-10-17,Colombo,26.91,4.4
2016-10-24,Colombo,26.62,6.6
2016-10-31,Colombo,26.29,13.23
2016-11-07,Colombo,26.65,5.54
2016-11-14,Colombo,26.53,22.44
2016-11-21,Colombo,26.89,6.67
2016-11-28,Colombo,25.49,0.24
2016-12-05,Colombo,26.63,1.79
2016-12-12,Colombo,26.59,0.41
2016-12-19,Colombo,26.02,0.94
2016-12-26,Colombo,27.14,3.6
2017-01-02,Colombo,25.79,1.06
2017-01-09,Colombo,24.77,0.01
2017-01-16,Colombo,27.04,1.07
2017-01-23,Colombo,26.49,7.4
2017-01-30,Colombo,25.58,3.61
2017-02-06,Colombo,25.14,0.0
2017-02-13,Colombo,28.01,3.44
2017-02-20,Colombo,26.02,1.44
2017-02-27,Colombo,27.0,5.27
2017-03-06,Colombo,27.04,5.01
2017-03-13,Colombo,26.66,8.76
2017-03-20,Colombo,26.84,1.23
2017-03-27,Colombo,27.38,2.29
2017-04-03,Colombo,27.56,5.8
2017-04-10,Colombo,27.98,8.89
2017-04-17,Colombo,28.95,1.63
2017-04-24,Colombo,28.66,2.94
2017-05-01,Colombo,28.34,2.03
2017-05-08,Colombo,28.24,4.79
2017-05-15,Colombo,27.91,11.56
2017-05-22,Colombo,27.07,23.29
2017-05-29,Colombo,27.05,20.1
2017-06-05,Colombo,27.37,7.29
2017-06-12,Colombo,26.79,8.17
2017-06-19,Colombo,26.57,19.2
2017-06-26,Colombo,27.12,11.01
2017-07-03,Colombo,27.43,11.79
2017-07-10,Colombo,27.31,3.67
2017-07-17,Colombo,27.2,5.97
2017-07-24,Colombo,27.47,10.19
2017-07-31,Colombo,26.99,12.49
2017-08-07,Colombo,26.77,9.96
2017-08-14,Colombo,26.77,9.44
2017-08-21,Colombo,26.98,8.89
2017-08-28,Colombo,26.49,12.17
2017-09-04,Colombo,26.07,19.23
2017-09-11,Colombo,26.54,9.5
2017-09-18,Colombo,27.03,4.43
2017-09-25,Colombo,26.61,9.21
2017-10-02,Colombo,26.65,15.19
2017-10-09,Colombo,25.99,23.29
2017-10-16,Colombo,26.88,9.41
2017-10-23,Colombo,26.63,4.81
